Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2011-04-27,,4,,,11.04,0.37,,,,1.44,,0.39,,2011,5.38,,,,
2011-04-28,,4,,,11.04,0.37,,,,1.44,,0.39,,2011,4.66,,,,
2011-04-29,,4,,,11.04,0.37,,,,1.44,,0.39,,2011,4.78,,,,
2011-04-30,,4,,,11.04,0.37,,,,1.44,,0.39,,2011,4.61,,,,
2011-05-01,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.75,,,,
2011-05-02,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.54,,,,
2011-05-03,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.76,,,,
2011-05-04,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.56,,,,
2011-05-05,,5,2.3,,11.04,0.37,,,,1.44,,0.39,,2011,4.63,,,,
2011-05-06,,5,0.33,,11.04,0.37,,,,1.44,,0.39,,2011,4.58,,,,
2011-05-07,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.78,,,,
2011-05-08,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.92,,,,
2011-05-09,,5,0.8,,11.04,0.37,,,,1.44,,0.39,,2011,4.62,,,,
2011-05-10,,5,0.68,,11.04,0.37,,,,1.44,,0.39,,2011,4.33,,,,
2011-05-11,,5,0.44,,11.04,0.37,,,,1.44,,0.39,,2011,4.37,,,,
2011-05-12,,5,0.4,,11.04,0.37,,,,1.44,,0.39,,2011,4.36,,,,
2011-05-13,,5,0.51,,11.04,0.37,,,,1.44,,0.39,,2011,4.38,,,,
2011-05-14,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.68,,,,
2011-05-15,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.91,,,,
2011-05-16,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,5.97,,,,
2011-05-17,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,6.28,,,,
2011-05-18,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,5.57,,,,
2011-05-19,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,5.18,,,,
2011-05-20,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.78,,,,
2011-05-21,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,5.21,,,,
2011-05-22,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,5.08,,,,
2011-05-23,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.55,,,,
2011-05-24,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.4,,,,
2011-05-25,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,5,,,,
2011-05-26,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.5,,,,
2011-05-27,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.44,,,,
2011-05-28,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.63,,,,
2011-05-29,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.35,,,,
2011-05-30,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.91,,,,
2011-05-31,,5,,,11.04,0.37,,,,1.44,,0.39,,2011,4.9,,,,
2011-06-01,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.99,,,,
2011-06-02,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.89,,,,
2011-06-03,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,5.7,,,,
2011-06-04,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,7.89,,,,
2011-06-05,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,6.37,,,,
2011-06-06,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,5.33,,,,
2011-06-07,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.99,,,,
2011-06-08,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.96,,,,
2011-06-09,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.7,,,,
2011-06-10,,6,0.2,,11.04,0.37,,,,1.44,,0.39,,2011,4.72,,,,
2011-06-11,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.61,,,,
2011-06-12,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.76,,,,
2011-06-13,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.93,,,,
2011-06-14,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.77,,,,
2011-06-15,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.73,,,,
2011-06-16,,6,0.14,,11.04,0.37,,,,1.44,,0.39,,2011,4.45,,,,
2011-06-17,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.42,,,,
2011-06-18,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.43,,,,
2011-06-19,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.49,,,,
2011-06-20,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.32,,,,
2011-06-21,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.25,,,,
2011-06-22,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.35,,,,
2011-06-23,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.2,,,,
2011-06-24,,6,0.26,,11.04,0.37,,,,1.44,,0.39,,2011,4.38,,,,
2011-06-25,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.29,,,,
2011-06-26,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.31,,,,
2011-06-27,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.44,,,,
2011-06-28,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,5.71,,,,
2011-06-29,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.94,,,,
2011-06-30,,6,,,11.04,0.37,,,,1.44,,0.39,,2011,4.58,,,,
2011-07-01,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.49,,,,
2011-07-02,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.36,,,,
2011-07-03,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.15,,,,
2011-07-04,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.47,,,,
2011-07-05,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.98,,,,
2011-07-06,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.67,,,,
2011-07-07,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.53,,,,
2011-07-08,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.49,,,,
2011-07-09,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.44,,,,
2011-07-10,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.66,,,,
2011-07-11,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.01,,,,
2011-07-12,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.41,,,,
2011-07-13,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.21,,,,
2011-07-14,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.28,,,,
2011-07-15,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.3,,,,
2011-07-16,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.48,,,,
2011-07-17,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.5,,,,
2011-07-18,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.64,,,,
2011-07-19,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.37,,,,
2011-07-20,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.25,,,,
2011-07-21,,7,12.8,,11.04,0.37,,,,1.44,,0.39,,2011,4.29,,,,
2011-07-22,,7,12.8,,11.04,0.37,,,,1.44,,0.39,,2011,4.24,,,,
2011-07-23,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.11,,,,
2011-07-24,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.03,,,,
2011-07-25,,7,6.8,,11.04,0.37,,,,1.44,,0.39,,2011,4.32,,,,
2011-07-26,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.41,,,,
2011-07-27,,7,15,,11.04,0.37,,,,1.44,,0.39,,2011,4.62,,,,
2011-07-28,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.3,,,,
2011-07-29,,7,23,,11.04,0.37,,,,1.44,,0.39,,2011,4,,,,
2011-07-30,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.16,,,,
2011-07-31,,7,,,11.04,0.37,,,,1.44,,0.39,,2011,4.23,,,,
2011-08-01,,8,28,,11.04,0.37,,,,1.44,,0.39,,2011,4.2,,,,
2011-08-02,,8,28,,11.04,0.37,,,,1.44,,0.39,,2011,4.24,,,,
2011-08-03,,8,31,,11.04,0.37,,,,1.44,,0.39,,2011,4.07,,,,
2011-08-04,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.33,,,,
2011-08-05,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.34,,,,
2011-08-06,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.21,,,,
2011-08-07,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.48,,,,
2011-08-08,,8,28,,11.04,0.37,,,,1.44,,0.39,,2011,3.96,,,,
2011-08-09,,8,30,,11.04,0.37,,,,1.44,,0.39,,2011,4.19,,,,
2011-08-10,,8,30,,11.04,0.37,,,,1.44,,0.39,,2011,5.05,,,,
2011-08-11,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.21,,,,
2011-08-12,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.14,,,,
2011-08-13,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.14,,,,
2011-08-14,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.26,,,,
2011-08-15,,8,28,,11.04,0.37,,,,1.44,,0.39,,2011,4.03,,,,
2011-08-16,,8,43,,11.04,0.37,,,,1.44,,0.39,,2011,4.01,,,,
2011-08-17,,8,47,,11.04,0.37,,,,1.44,,0.39,,2011,4.02,,,,
2011-08-18,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.09,,,,
2011-08-19,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.09,,,,
2011-08-20,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.06,,,,
2011-08-21,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.29,,,,
2011-08-22,,8,29,,11.04,0.37,,,,1.44,,0.39,,2011,4.3,,,,
2011-08-23,,8,32,,11.04,0.37,,,,1.44,,0.39,,2011,4.5,,,,
2011-08-24,,8,36,,11.04,0.37,,,,1.44,,0.39,,2011,4.07,,,,
2011-08-25,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.27,,,,
2011-08-26,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.05,,,,
2011-08-27,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.37,,,,
2011-08-28,,8,,,11.04,0.37,,,,1.44,,0.39,,2011,4.44,,,,
2011-08-29,,8,30,,11.04,0.37,,,,1.44,,0.39,,2011,4.26,,,,
2011-08-30,,8,27,,11.04,0.37,,,,1.44,,0.39,,2011,4.03,,,,
2011-08-31,,8,25,,11.04,0.37,,,,1.44,,0.39,,2011,4.09,,,,
2011-09-01,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.86,,,,
2011-09-02,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.94,,,,
2011-09-03,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.97,,,,
2011-09-04,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.77,,,,
2011-09-05,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,4.48,,,,
2011-09-06,,9,8.12,,11.04,0.37,,,,1.44,,0.39,,2011,4.07,,,,
2011-09-07,,9,6.34,,11.04,0.37,,,,1.44,,0.39,,2011,3.95,,,,
2011-09-08,,9,4.76,,11.04,0.37,,,,1.44,,0.39,,2011,4.08,,,,
2011-09-09,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.96,,,,
2011-09-10,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,4.08,,,,
2011-09-11,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,4.07,,,,
2011-09-12,,9,5.58,,11.04,0.37,,,,1.44,,0.39,,2011,3.98,,,,
2011-09-13,,9,1.63,,11.04,0.37,,,,1.44,,0.39,,2011,3.96,,,,
2011-09-14,,9,0.5,,11.04,0.37,,,,1.44,,0.39,,2011,3.9,,,,
2011-09-15,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.92,,,,
2011-09-16,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.84,,,,
2011-09-17,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.82,,,,
2011-09-18,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.89,,,,
2011-09-19,,9,2.6,,11.04,0.37,,,,1.44,,0.39,,2011,4.14,,,,
2011-09-20,,9,1.1,,11.04,0.37,,,,1.44,,0.39,,2011,4.02,,,,
2011-09-21,,9,0.67,,11.04,0.37,,,,1.44,,0.39,,2011,4,,,,
2011-09-22,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,4.05,,,,
2011-09-23,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,3.95,,,,
2011-09-24,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,4.11,,,,
2011-09-25,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,4.26,,,,
2011-09-26,,9,2.4,,11.04,0.37,,,,1.44,,0.39,,2011,3.97,,,,
2011-09-27,,9,1.2,,11.04,0.37,,,,1.44,,0.39,,2011,3.86,,,,
2011-09-28,,9,0.34,,11.04,0.37,,,,1.44,,0.39,,2011,4,,,,
2011-09-29,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,4.04,,,,
2011-09-30,,9,,,11.04,0.37,,,,1.44,,0.39,,2011,4.05,,,,
2011-10-01,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.14,,,,
2011-10-02,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.19,,,,
2011-10-03,,10,1.4,,11.04,0.37,,,,1.44,,0.39,,2011,4.66,,,,
2011-10-04,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,5.46,,,,
2011-10-05,,10,8.1,,11.04,0.37,,,,1.44,,0.39,,2011,5.41,,,,
2011-10-06,,10,7.4,,11.04,0.37,,,,1.44,,0.39,,2011,4.95,,,,
2011-10-07,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.36,,,,
2011-10-08,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.31,,,,
2011-10-09,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.37,,,,
2011-10-10,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.68,,,,
2011-10-11,,10,3.5,,11.04,0.37,,,,1.44,,0.39,,2011,4.38,,,,
2011-10-12,,10,4,,11.04,0.37,,,,1.44,,0.39,,2011,4.39,,,,
2011-10-13,,10,4.4,,11.04,0.37,,,,1.44,,0.39,,2011,4.34,,,,
2011-10-14,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.03,,,,
2011-10-15,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.2,,,,
2011-10-16,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.37,,,,
2011-10-17,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.11,,,,
2011-10-18,,10,1.5,,11.04,0.37,,,,1.44,,0.39,,2011,4,,,,
2011-10-19,,10,0.72,,11.04,0.37,,,,1.44,,0.39,,2011,4.03,,,,
2011-10-20,,10,0.72,,11.04,0.37,,,,1.44,,0.39,,2011,4.1,,,,
2011-10-21,,10,1.6,,11.04,0.37,,,,1.44,,0.39,,2011,3.93,,,,
2011-10-22,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.01,,,,
2011-10-23,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.19,,,,
2011-10-24,,10,5,,11.04,0.37,,,,1.44,,0.39,,2011,4.28,,,,
2011-10-25,,10,2.2,,11.04,0.37,,,,1.44,,0.39,,2011,4.11,,,,
2011-10-26,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.16,,,,
2011-10-27,,10,0.27,,11.04,0.37,,,,1.44,,0.39,,2011,4.1,,,,
2011-10-28,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,3.94,,,,
2011-10-29,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.11,,,,
2011-10-30,,10,,,11.04,0.37,,,,1.44,,0.39,,2011,4.25,,,,
2011-10-31,,10,0.29,,11.04,0.37,,,,1.44,,0.39,,2011,3.97,,,,
2011-11-01,,11,0.19,,11.04,0.37,,,,1.44,,0.39,,2011,5.8,,,,
2011-11-02,,11,0.18,,11.04,0.37,,,,1.44,,0.39,,2011,3.99,,,,
2011-11-03,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.23,,,,
2011-11-04,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.04,,,,
2011-11-05,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,5.62,,,,
2011-11-06,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,5.1,,,,
2011-11-07,,11,0.06,,11.04,0.37,,,,1.44,,0.39,,2011,4.69,,,,
2011-11-08,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.19,,,,
2011-11-09,,11,0.22,,11.04,0.37,,,,1.44,,0.39,,2011,4.21,,,,
2011-11-10,,11,0.11,,11.04,0.37,,,,1.44,,0.39,,2011,4.21,,,,
2011-11-11,,11,0.08,,11.04,0.37,,,,1.44,,0.39,,2011,4.51,,,,
2011-11-12,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.34,,,,
2011-11-13,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.47,,,,
2011-11-14,,11,0.23,,11.04,0.37,,,,1.44,,0.39,,2011,4.26,,,,
2011-11-15,,11,0.2,,11.04,0.37,,,,1.44,,0.39,,2011,4.18,,,,
2011-11-16,,11,0.16,,11.04,0.37,,,,1.44,,0.39,,2011,4.23,,,,
2011-11-17,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.35,,,,
2011-11-18,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.19,,,,
2011-11-19,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.89,,,,
2011-11-20,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,6.02,,,,
2011-11-21,,11,0.36,,11.04,0.37,,,,1.44,,0.39,,2011,4.87,,,,
2011-11-22,,11,0.12,,11.04,0.37,,,,1.44,,0.39,,2011,4.73,,,,
2011-11-23,,11,0.21,,11.04,0.37,,,,1.44,,0.39,,2011,4.72,,,,
2011-11-24,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,5.19,,,,
2011-11-25,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.49,,,,
2011-11-26,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.58,,,,
2011-11-27,,11,,,11.04,0.37,,,,1.44,,0.39,,2011,4.63,,,,
2011-11-28,,11,1.2,,11.04,0.37,,,,1.44,,0.39,,2011,4.53,,,,
2011-11-29,,11,0.44,,11.04,0.37,,,,1.44,,0.39,,2011,4.49,,,,
2011-11-30,,11,0.51,,11.04,0.37,,,,1.44,,0.39,,2011,4.35,,,,
2011-12-01,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.23,,,,
2011-12-02,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,3.99,,,,
2011-12-03,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.23,,,,
2011-12-04,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.36,,,,
2011-12-05,,12,0.82,,11.04,0.37,,,,1.44,,0.39,,2011,4.29,,,,
2011-12-06,,12,0.3,,11.04,0.37,,,,1.44,,0.39,,2011,4.29,,,,
2011-12-07,,12,0.23,,11.04,0.37,,,,1.44,,0.39,,2011,4.24,,,,
2011-12-08,,12,0.22,,11.04,0.37,,,,1.44,,0.39,,2011,4.21,,,,
2011-12-09,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.16,,,,
2011-12-10,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.3,,,,
2011-12-11,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.41,,,,
2011-12-12,,12,0.77,,11.04,0.37,,,,1.44,,0.39,,2011,4.29,,,,
2011-12-13,,12,0.48,,11.04,0.37,,,,1.44,,0.39,,2011,4.17,,,,
2011-12-14,,12,0.31,,11.04,0.37,,,,1.44,,0.39,,2011,4.23,,,,
2011-12-15,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.35,,,,
2011-12-16,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.19,,,,
2011-12-17,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.28,,,,
2011-12-18,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.27,,,,
2011-12-19,,12,0.46,,11.04,0.37,,,,1.44,,0.39,,2011,4.33,,,,
2011-12-20,,12,0.33,,11.04,0.37,,,,1.44,,0.39,,2011,4.32,,,,
2011-12-21,,12,0.32,,11.04,0.37,,,,1.44,,0.39,,2011,4.38,,,,
2011-12-22,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.26,,,,
2011-12-23,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.41,,,,
2011-12-24,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.39,,,,
2011-12-25,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4,,,,
2011-12-26,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.18,,,,
2011-12-27,,12,0.81,,11.04,0.37,,,,1.44,,0.39,,2011,4.42,,,,
2011-12-28,,12,0.46,,11.04,0.37,,,,1.44,,0.39,,2011,4.03,,,,
2011-12-29,,12,0.38,,11.04,0.37,,,,1.44,,0.39,,2011,4.22,,,,
2011-12-30,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.13,,,,
2011-12-31,,12,,,11.04,0.37,,,,1.44,,0.39,,2011,4.34,,,,
2012-01-01,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,3.83,,,,
2012-01-02,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,4.49,,,,
2012-01-03,,1,0.83,,11.04,0.37,,,,1.44,,0.39,,2012,3.99,,,,
2012-01-04,,1,0.54,,11.04,0.37,,,,1.44,,0.39,,2012,4.09,,,,
2012-01-05,,1,0.3,,11.04,0.37,,,,1.44,,0.39,,2012,4.19,,,,
2012-01-06,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,3.97,,,,
2012-01-07,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,4.1,,,,
2012-01-08,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,4.12,,,,
2012-01-09,,1,0.47,,11.04,0.37,,,,1.44,,0.39,,2012,4.14,,,,
2012-01-10,,1,0.27,,11.04,0.37,,,,1.44,,0.39,,2012,3.91,,,,
2012-01-11,,1,0.24,,11.04,0.37,,,,1.44,,0.39,,2012,4.08,,,,
2012-01-12,,1,0.2,,11.04,0.37,,,,1.44,,0.39,,2012,3.98,,,,
2012-01-13,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,3.92,,,,
2012-01-14,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,4.06,,,,
2012-01-15,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,4.03,,,,
2012-01-16,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,4.23,,,,
2012-01-17,,1,0.55,,11.04,0.37,,,,1.44,,0.39,,2012,3.97,,,,
2012-01-18,,1,0.3,,11.04,0.37,,,,1.44,,0.39,,2012,4,,,,
2012-01-19,,1,0.24,,11.04,0.37,,,,1.44,,0.39,,2012,4.41,,,,
2012-01-20,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,8.51,,,,
2012-01-21,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,6.88,,,,
2012-01-22,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,10.31,,,,
2012-01-23,,1,1.6,,11.04,0.37,,,,1.44,,0.39,,2012,9.05,,,,
2012-01-24,,1,0.65,,11.04,0.37,,,,1.44,,0.39,,2012,6.08,,,,
2012-01-25,,1,0.69,,11.04,0.37,,,,1.44,,0.39,,2012,5.83,,,,
2012-01-26,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,5.35,,,,
2012-01-27,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,5.23,,,,
2012-01-28,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,5.13,,,,
2012-01-29,,1,,,11.04,0.37,,,,1.44,,0.39,,2012,5.3,,,,
2012-01-30,,1,1.65,,11.04,0.37,,,,1.44,,0.39,,2012,4.82,,,,
2012-01-31,,1,1.16,,11.04,0.37,,,,1.44,,0.39,,2012,4.76,,,,
2012-02-01,,2,0.3,,11.04,0.37,,,,1.44,,0.39,,2012,4.78,,,,
2012-02-02,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.6,,,,
2012-02-03,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.53,,,,
2012-02-04,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.69,,,,
2012-02-05,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.78,,,,
2012-02-06,,2,2.3,,11.04,0.37,,,,1.44,,0.39,,2012,5.29,,,,
2012-02-07,,2,1.4,,11.04,0.37,,,,1.44,,0.39,,2012,5.58,,,,
2012-02-08,,2,0.87,,11.04,0.37,,,,1.44,,0.39,,2012,4.95,,,,
2012-02-09,,2,0.28,,11.04,0.37,,,,1.44,,0.39,,2012,4.77,,,,
2012-02-10,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.57,,,,
2012-02-11,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.73,,,,
2012-02-12,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.96,,,,
2012-02-13,,2,0.23,,11.04,0.37,,,,1.44,,0.39,,2012,4.85,,,,
2012-02-14,,2,0.3,,11.04,0.37,,,,1.44,,0.39,,2012,4.69,,,,
2012-02-15,,2,0.21,,11.04,0.37,,,,1.44,,0.39,,2012,4.59,,,,
2012-02-16,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.51,,,,
2012-02-17,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.42,,,,
2012-02-18,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.5,,,,
2012-02-19,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.46,,,,
2012-02-20,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.49,,,,
2012-02-21,,2,0.53,,11.04,0.37,,,,1.44,,0.39,,2012,4.38,,,,
2012-02-22,,2,0.56,,11.04,0.37,,,,1.44,,0.39,,2012,4.22,,,,
2012-02-23,,2,0.6,,11.04,0.37,,,,1.44,,0.39,,2012,4.29,,,,
2012-02-24,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.16,,,,
2012-02-25,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.43,,,,
2012-02-26,,2,,,11.04,0.37,,,,1.44,,0.39,,2012,4.5,,,,
2012-02-27,,2,0.73,,11.04,0.37,,,,1.44,,0.39,,2012,4.52,,,,
2012-02-28,,2,0.79,,11.04,0.37,,,,1.44,,0.39,,2012,5.23,,,,
