Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2011-10-09,,10,,,,3.86,,,,,,,,2011,13.13,,,,
2011-10-10,,10,,,,3.86,,,,,,,,2011,13.35,,,,
2011-10-11,,10,0.1,,24,3.86,,,,0.78,24.78,4.19,,2011,12.96,,,,
2011-10-12,,10,,,,3.86,,,,,,,,2011,13.68,,,,
2011-10-13,,10,,,,3.86,,,,,,,,2011,13.98,,,,
2011-10-14,,10,,,,3.86,,,,,,,,2011,13.45,,,,
2011-10-15,,10,,,,3.86,,,,,,,,2011,12.39,,,,
2011-10-16,,10,,,,3.86,,,,,,,,2011,14.29,,,,
2011-10-17,,10,0.1,,24,3.86,,,,0.64,24.64,4.39,,2011,12.32,,,,
2011-10-18,,10,,,,3.86,,,,,,,,2011,12.8,,,,
2011-10-19,,10,,,,3.86,,,,,,,,2011,11.96,,,,
2011-10-20,,10,,,,3.86,,,,,,,,2011,11.52,,,,
2011-10-21,,10,,,,3.86,,,,,,,,2011,15.08,,,,
2011-10-22,,10,,,,3.86,,,,,,,,2011,11.27,,,,
2011-10-23,,10,,,,3.86,,,,,,,,2011,13.21,,,,
2011-10-24,,10,0.1,,25,3.86,,,,0.67,25.67,4.81,,2011,12.53,,,,
2011-10-25,,10,,,,3.86,,,,,,,,2011,12.12,,,,
2011-10-26,,10,,,,3.86,,,,,,,,2011,9.61,,,,
2011-10-27,,10,,,,3.86,,,,,,,,2011,10.03,,,,
2011-10-28,,10,,,,3.86,,,,,,,,2011,14.51,,,,
2011-10-29,,10,,,,3.86,,,,,,,,2011,12.53,,,,
2011-10-30,,10,,,,3.86,,,,,,,,2011,12.87,,,,
2011-10-31,,10,,,,3.86,,,,,,,,2011,11.06,,,,
2011-11-01,,11,0.11,,20,3.86,,,,0.45,20.45,4.6,,2011,11.85,,,,
2011-11-02,,11,,,,3.86,,,,,,,,2011,11.36,,,,
2011-11-03,,11,,,,3.86,,,,,,,,2011,10.85,,,,
2011-11-04,,11,,,,3.86,,,,,,,,2011,10.83,,,,
2011-11-05,,11,,,,3.86,,,,,,,,2011,13.5,,,,
2011-11-06,,11,,,,3.86,,,,,,4.15,,2011,16.61,,,,
2011-11-07,,11,0.1,,18,3.86,,,,0.38,18.38,,,2011,14.15,,,,
2011-11-08,,11,,,,3.86,,,,,,,,2011,13.91,,,,
2011-11-09,,11,,,,3.86,,,,,,,,2011,14.16,,,,
2011-11-10,,11,,,,3.86,,,,,,,,2011,12.15,,,,
2011-11-11,,11,,,,3.86,,,,,,,,2011,13.01,,,,
2011-11-12,,11,,,,3.86,,,,,,,,2011,14.44,,,,
2011-11-13,,11,,,,3.86,,,,,,,,2011,14.23,,,,
2011-11-14,,11,0.1,,21,3.86,,,,0.9,21.9,4.34,,2011,15.78,,,,
2011-11-15,,11,,,,3.86,,,,,,,,2011,10.49,,,,
2011-11-16,,11,,,,3.86,,,,,,,,2011,13.39,,,,
2011-11-17,,11,,,,3.86,,,,,,,,2011,13.79,,,,
2011-11-18,,11,,,,3.86,,,,,,,,2011,13.84,,,,
2011-11-19,,11,,,,3.86,,,,,,,,2011,12.52,,,,
2011-11-20,,11,,,,3.86,,,,,,,,2011,13.98,,,,
2011-11-21,,11,0.1,,22,3.86,,,,0.32,22.32,4.3,,2011,13.95,,,,
2011-11-22,,11,,,,3.86,,,,,,,,2011,15.58,,,,
2011-11-23,,11,,,,3.86,,,,,,,,2011,13.26,,,,
2011-11-24,,11,,,,3.86,,,,,,,,2011,16.16,,,,
2011-11-25,,11,,,,3.86,,,,,,,,2011,13.42,,,,
2011-11-26,,11,,,,3.86,,,,,,,,2011,12.69,,,,
2011-11-27,,11,,,,3.86,,,,,,,,2011,12.54,,,,
2011-11-28,,11,0.1,,,3.86,,,,,,,,2011,16.47,,,,
2011-11-29,,11,,,,3.86,,,,,,,,2011,13.68,,,,
2011-11-30,,11,,,,3.86,,,,,,,,2011,11.71,,,,
2011-12-01,,12,0.14,,26,3.86,,,,1,27,4.3,,2011,13.69,,,,
2011-12-02,,12,,,,3.86,,,,,,,,2011,12.81,,,,
2011-12-03,,12,,,,3.86,,,,,,,,2011,13.19,,,,
2011-12-04,,12,,,,3.86,,,,,,,,2011,13.74,,,,
2011-12-05,,12,0.1,,24,3.86,,,,0.94,24.94,4.27,,2011,12.97,,,,
2011-12-06,,12,,,,3.86,,,,,,,,2011,10.05,,,,
2011-12-07,,12,,,,3.86,,,,,,,,2011,12.63,,,,
2011-12-08,,12,,,,3.86,,,,,,,,2011,12.04,,,,
2011-12-09,,12,,,,3.86,,,,,,,,2011,13.51,,,,
2011-12-10,,12,,,,3.86,,,,,,,,2011,13.37,,,,
2011-12-11,,12,,,,3.86,,,,,,,,2011,13.62,,,,
2011-12-12,,12,0.1,,26,3.86,,,,0.37,26.37,4.12,,2011,13.42,,,,
2011-12-13,,12,,,,3.86,,,,,,,,2011,13.16,,,,
2011-12-14,,12,,,,3.86,,,,,,,,2011,12.29,,,,
2011-12-15,,12,,,,3.86,,,,,,,,2011,14.26,,,,
2011-12-16,,12,,,,3.86,,,,,,,,2011,13.53,,,,
2011-12-17,,12,,,,3.86,,,,,,,,2011,12.86,,,,
2011-12-18,,12,,,,3.86,,,,,,,,2011,13.31,,,,
2011-12-19,,12,0.1,,25,3.86,,,,0.07,25.07,4.17,,2011,13.6,,,,
2011-12-20,,12,,,,3.86,,,,,,,,2011,12.05,,,,
2011-12-21,,12,,,,3.86,,,,,,,,2011,10.71,,,,
2011-12-22,,12,,,,3.86,,,,,,,,2011,13.49,,,,
2011-12-23,,12,,,,3.86,,,,,,,,2011,12.54,,,,
2011-12-24,,12,,,,3.86,,,,,,,,2011,12.84,,,,
2011-12-25,,12,,,,3.86,,,,,,,,2011,12.77,,,,
2011-12-26,,12,0.1,,,3.86,,,,0.47,23.47,3.77,,2011,13.95,,,,
2011-12-27,,12,,,,3.86,,,,,,,,2011,13.08,,,,
2011-12-28,,12,,,,3.86,,,,,,,,2011,12.24,,,,
2011-12-29,,12,,,,3.86,,,,,,,,2011,12.06,,,,
2011-12-30,,12,,,,3.86,,,,,,,,2011,12.52,,,,
2011-12-31,,12,,,,3.86,,,,,,,,2011,12.65,,,,
2012-01-01,,1,,,,3.86,,,,,,,,2012,14.19,,,,
2012-01-01,,1,,,,3.86,,,,,,,,2012,14.19,,,,
2012-01-02,,1,0.15,,,3.86,,,,0.83,23.83,3.7,,2012,11.23,,,,
2012-01-03,,1,,,,3.86,,,,,,,,2012,12.41,,,,
2012-01-04,,1,,,,3.86,,,,,,,,2012,10.42,,,,
2012-01-05,,1,,,,3.86,,,,,,,,2012,12.13,,,,
2012-01-06,,1,,,,3.86,,,,,,,,2012,11.5,,,,
2012-01-07,,1,,,,3.86,,,,,,,,2012,14.06,,,,
2012-01-08,,1,,,,3.86,,,,,,,,2012,12.92,,,,
2012-01-09,,1,0.1,,24,3.86,,,,0.07,24.07,3.91,,2012,13.24,,,,
2012-01-10,,1,,,,3.86,,,,,,,,2012,14.16,,,,
2012-01-11,,1,,,,3.86,,,,,,,,2012,8.53,,,,
2012-01-12,,1,,,,3.86,,,,,,,,2012,11.89,,,,
2012-01-13,,1,,,,3.86,,,,,,,,2012,11.57,,,,
2012-01-14,,1,,,,3.86,,,,,,,,2012,12.66,,,,
2012-01-15,,1,,,,3.86,,,,,,,,2012,13.23,,,,
2012-01-16,,1,0.1,,24,3.86,,,,0.87,24.87,4.24,,2012,11.04,,,,
2012-01-17,,1,,,,3.86,,,,,,,,2012,12.6,,,,
2012-01-18,,1,,,,3.86,,,,,,,,2012,10.77,,,,
2012-01-19,,1,,,,3.86,,,,,,,,2012,13.11,,,,
2012-01-20,,1,,,,3.86,,,,,,,,2012,14.39,,,,
2012-01-21,,1,,,,3.86,,,,,,,,2012,23.43,,,,
2012-01-22,,1,,,,3.86,,,,,,,,2012,18.53,,,,
2012-01-23,,1,0.1,,13,3.86,,,,0.75,13.75,2.46,,2012,27.14,,,,
2012-01-24,,1,,,,3.86,,,,,,,,2012,23,,,,
2012-01-25,,1,,,,3.86,,,,,,,,2012,17.93,,,,
2012-01-26,,1,,,,3.86,,,,,,,,2012,16.55,,,,
2012-01-27,,1,,,,3.86,,,,,,,,2012,14.04,,,,
2012-01-28,,1,,,,3.86,,,,,,,,2012,14.66,,,,
2012-01-29,,1,,,,3.86,,,,,,,,2012,17.29,,,,
2012-01-30,,1,,,,3.86,,,,,,,,2012,15.1,,,,
2012-01-31,,1,,,,3.86,,,,,,,,2012,14.66,,,,
2012-02-01,,2,0.04,,,3.86,,,,0.15,23.15,4.4,,2012,14.8,,,,
2012-02-02,,2,,,,3.86,,,,,,,,2012,12.97,,,,
2012-02-03,,2,,,,3.86,,,,,,,,2012,15.38,,,,
2012-02-04,,2,,,,3.86,,,,,,,,2012,13.75,,,,
2012-02-05,,2,,,,3.86,,,,,,,,2012,13.14,,,,
2012-02-06,,2,0.1,,24,3.86,,,,0.07,24.07,3.71,,2012,15.79,,,,
2012-02-07,,2,,,,3.86,,,,,,,,2012,16.13,,,,
2012-02-08,,2,,,,3.86,,,,,,,,2012,16.05,,,,
2012-02-09,,2,,,,3.86,,,,,,,,2012,15.01,,,,
2012-02-10,,2,,,,3.86,,,,,,,,2012,14.43,,,,
2012-02-11,,2,,,,3.86,,,,,,,,2012,13.2,,,,
2012-02-12,,2,,,,3.86,,,,,,,,2012,13.87,,,,
2012-02-13,,2,0.1,,25,3.86,,,,0.07,25.07,3.96,,2012,14.63,,,,
2012-02-14,,2,,,,3.86,,,,,,,,2012,16.15,,,,
2012-02-15,,2,,,,3.86,,,,,,,,2012,13.42,,,,
2012-02-16,,2,,,,3.86,,,,,,,,2012,13.16,,,,
2012-02-17,,2,,,,3.86,,,,,,,,2012,14.12,,,,
2012-02-18,,2,,,,3.86,,,,,,,,2012,14.06,,,,
2012-02-19,,2,,,,3.86,,,,,,,,2012,13.79,,,,
2012-02-20,,2,0.1,,26,3.86,,,,0.07,26.07,4.12,,2012,15.14,,,,
2012-02-21,,2,,,,3.86,,,,,,,,2012,15.03,,,,
2012-02-22,,2,,,,3.86,,,,,,,,2012,12.84,,,,
2012-02-23,,2,,,,3.86,,,,,,,,2012,12.92,,,,
2012-02-24,,2,,,,3.86,,,,,,,,2012,11.96,,,,
2012-02-25,,2,,,,3.86,,,,,,,,2012,13.97,,,,
2012-02-26,,2,,,,3.86,,,,,,,,2012,13.95,,,,
2012-02-27,,2,0.1,,26,3.86,,,,0.96,26.96,4.3,,2012,12.14,,,,
2012-02-28,,2,,,,3.86,,,,,,,,2012,12.11,,,,
2012-02-29,,2,,,,3.86,,,,,,,,2012,14.57,,,,
2012-03-01,,3,,,,3.86,,,,,,,,2012,14.24,,,,
2012-03-02,,3,,,,3.86,,,,,,,,2012,14.2,,,,
2012-03-03,,3,,,,3.86,,,,,,,,2012,14.57,,,,
2012-03-04,,3,,,,3.86,,,,,,,,2012,14.57,,,,
2012-03-05,,3,0.04,,25,3.86,,,,0.07,25.07,4.8,,2012,13.98,,,,
2012-03-06,,3,,,,3.86,,,,,,,,2012,14.04,,,,
2012-03-07,,3,,,,3.86,,,,,,,,2012,12.71,,,,
2012-03-08,,3,,,,3.86,,,,,,,,2012,13.12,,,,
2012-03-09,,3,,,,3.86,,,,,,,,2012,12.81,,,,
2012-03-10,,3,,,,3.86,,,,,,,,2012,13.91,,,,
2012-03-11,,3,,,,3.86,,,,,,,,2012,13.53,,,,
2012-03-12,,3,0.1,,26,3.86,,,,0.07,26.07,4.26,,2012,13.31,,,,
2012-03-13,,3,,,,3.86,,,,,,,,2012,14.09,,,,
2012-03-14,,3,,,,3.86,,,,,,,,2012,21.24,,,,
2012-03-15,,3,,,,3.86,,,,,,,,2012,25.37,,,,
2012-03-16,,3,,,,3.86,,,,,,,,2012,23.46,,,,
2012-03-17,,3,,,,3.86,,,,,,,,2012,23.75,,,,
2012-03-18,,3,,,,3.86,,,,,,,,2012,24.05,,,,
2012-03-19,,3,,,,3.86,,,,,,,,2012,27.9,,,,
2012-03-20,,3,0.1,,17,3.86,,,,0.41,17.41,2.83,,2012,20.28,,,,
2012-03-21,,3,,,,3.86,,,,,,,,2012,14.23,,,,
2012-03-22,,3,,,,3.86,,,,,,,,2012,20.42,,,,
2012-03-23,,3,,,,3.86,,,,,,,,2012,15.19,,,,
2012-03-24,,3,,,,3.86,,,,,,,,2012,17.62,,,,
2012-03-25,,3,0.1,,21,3.86,,,,0.51,21.51,3.5,,2012,24.2,,,,
2012-03-26,,3,,,,3.86,,,,,,,,2012,20.98,,,,
2012-03-27,,3,,,,3.86,,,,,,,,2012,22.41,,,,
2012-03-28,,3,,,,3.86,,,,,,,,2012,26.68,,,,
2012-03-29,,3,,,,3.86,,,,,,,,2012,25.45,,,,
2012-03-30,,3,,,,3.86,,,,,,,,2012,24.13,,,,
2012-03-31,,3,,,,3.86,,,,,,,,2012,21.46,,,,
2012-04-01,,4,0.14,,15,3.86,,,,0.45,15.45,2.8,,2012,23.38,,,,
2012-04-02,,4,,,,3.86,,,,,,,,2012,20.49,,,,
2012-04-03,,4,,,,3.86,,,,,,,,2012,19.05,,,,
2012-04-04,,4,,,,3.86,,,,,,,,2012,19.04,,,,
2012-04-05,,4,,,,3.86,,,,,,,,2012,18.43,,,,
2012-04-06,,4,,,,3.86,,,,,,,,2012,16.31,,,,
2012-04-07,,4,,,,3.86,,,,,,,,2012,17.27,,,,
2012-04-08,,4,,,,3.86,,,,,,,,2012,15.59,,,,
2012-04-09,,4,0.1,,22,3.86,,,,0.07,22.07,3.62,,2012,18.46,,,,
2012-04-10,,4,,,,3.86,,,,,,,,2012,20.88,,,,
2012-04-11,,4,,,,3.86,,,,,,,,2012,19.22,,,,
2012-04-12,,4,,,,3.86,,,,,,,,2012,21.09,,,,
2012-04-13,,4,,,,3.86,,,,,,,,2012,23.53,,,,
2012-04-14,,4,,,,3.86,,,,,,,,2012,23.07,,,,
2012-04-15,,4,,,,3.86,,,,,,,,2012,25.35,,,,
2012-04-16,,4,,,,3.86,,,,,,,,2012,23.11,,,,
2012-04-17,,4,0.1,,15,3.86,,,,0.37,15.37,3.48,,2012,20.44,,,,
2012-04-18,,4,,,,3.86,,,,,,,,2012,22.46,,,,
2012-04-19,,4,,,,3.86,,,,,,,,2012,17.33,,,,
2012-04-20,,4,,,,3.86,,,,,,,,2012,16.71,,,,
2012-04-21,,4,,,,3.86,,,,,,,,2012,17.67,,,,
2012-04-22,,4,,,,3.86,,,,,,,,2012,20.08,,,,
2012-04-23,,4,,,,3.86,,,,,,,,2012,17.5,,,,
2012-04-24,,4,0.1,,22,3.86,,,,0.37,22.37,4.59,,2012,16.21,,,,
2012-04-25,,4,,,,3.86,,,,,,,,2012,15.59,,,,
2012-04-26,,4,,,,3.86,,,,,,,,2012,16.36,,,,
2012-04-27,,4,,,,3.86,,,,,,,,2012,15.55,,,,
2012-04-28,,4,,,,3.86,,,,,,,,2012,15.36,,,,
2012-04-29,,4,,,,3.86,,,,,,,,2012,16.16,,,,
2012-04-30,,4,,,,3.86,,,,,,,,2012,15.24,,,,
2012-05-01,,5,,,,3.86,,,,,,,,2012,14.78,,,,
2012-05-02,,5,0.09,,26,3.86,,,,0.07,26.07,3.6,,2012,14.84,,,,
2012-05-03,,5,,,,3.86,,,,,,,,2012,14.2,,,,
2012-05-04,,5,,,,3.86,,,,,,,,2012,13.91,,,,
2012-05-05,,5,,,,3.86,,,,,,,,2012,14.68,,,,
2012-05-06,,5,,,,3.86,,,,,,,,2012,15.39,,,,
2012-05-07,,5,,,,3.86,,,,,,,,2012,14.38,,,,
2012-05-08,,5,0.1,,,3.86,,,,0.07,23.07,3.97,,2012,13.31,,,,
2012-05-09,,5,,,,3.86,,,,,,,,2012,12.85,,,,
2012-05-10,,5,,,,3.86,,,,,,,,2012,12.47,,,,
2012-05-11,,5,,,,3.86,,,,,,,,2012,12.72,,,,
2012-05-12,,5,,,,3.86,,,,,,,,2012,13.62,,,,
2012-05-13,,5,,,,3.86,,,,,,,,2012,14.95,,,,
2012-05-14,,5,,,,3.86,,,,,,,,2012,14,,,,
2012-05-15,,5,,,,3.86,,,,,,,,2012,13.22,,,,
2012-05-16,,5,0.1,,,3.86,,,,0.6,23.6,4.36,,2012,13.73,,,,
2012-05-17,,5,,,,3.86,,,,,,,,2012,12.49,,,,
2012-05-18,,5,,,,3.86,,,,,,,,2012,12.12,,,,
2012-05-19,,5,,,,3.86,,,,,,,,2012,13.28,,,,
2012-05-20,,5,,,,3.86,,,,,,,,2012,14.62,,,,
2012-05-21,,5,,,,3.86,,,,,,,,2012,13.05,,,,
2012-05-22,,5,,,,3.86,,,,,,,,2012,11.25,,,,
2012-05-23,,5,0.2,,,3.86,,,,,,,,2012,6.36,,,,
2012-05-24,,5,0.1,,24,3.86,,,,0.78,24.78,4.86,,2012,11.42,,,,
2012-05-25,,5,,,,3.86,,,,,,,,2012,15.14,,,,
2012-05-26,,5,,,,3.86,,,,,,,,2012,15.69,,,,
2012-05-27,,5,,,,3.86,,,,,,,,2012,14.96,,,,
2012-05-28,,5,0.1,,26,3.86,,,,0.07,26.07,4.64,,2012,13.21,,,,
2012-05-29,,5,,,,3.86,,,,,,,,2012,12.96,,,,
2012-05-30,,5,,,,3.86,,,,,,,,2012,12.26,,,,
2012-05-31,,5,,,,3.86,,,,,,,,2012,12.71,,,,
2012-06-01,,6,,,,3.86,,,,,,,,2012,12.91,,,,
2012-06-02,,6,,,,3.86,,,,,,,,2012,13.24,,,,
2012-06-03,,6,0.19,,26,3.86,,,,0.64,26.64,4.3,,2012,14.44,,,,
2012-06-04,,6,,,,3.86,,,,,,,,2012,12.88,,,,
2012-06-05,,6,,,,3.86,,,,,,,,2012,13.12,,,,
2012-06-06,,6,,,,3.86,,,,,,,,2012,12.93,,,,
2012-06-07,,6,,,,3.86,,,,,,,,2012,13.34,,,,
2012-06-08,,6,,,,3.86,,,,,,,,2012,13.17,,,,
2012-06-09,,6,,,,3.86,,,,,,,,2012,13.35,,,,
2012-06-10,,6,,,,3.86,,,,,,,,2012,13.85,,,,
2012-06-11,,6,,,,3.86,,,,,,,,2012,12.97,,,,
2012-06-12,,6,,,,3.86,,,,,,,,2012,12.92,,,,
2012-06-13,,6,0.02,,24,3.86,,,,0.83,24.83,4.71,,2012,13.3,,,,
2012-06-14,,6,,,,3.86,,,,,,,,2012,11.96,,,,
2012-06-15,,6,,,,3.86,,,,,,,,2012,12.27,,,,
2012-06-16,,6,,,,3.86,,,,,,,,2012,12.33,,,,
2012-06-17,,6,,,,3.86,,,,,,,,2012,13.93,,,,
2012-06-18,,6,,,,3.86,,,,,,,,2012,11.84,,,,
2012-06-19,,6,,,,3.86,,,,,,,,2012,11.39,,,,
2012-06-20,,6,,,,3.86,,,,,,,,2012,6.32,,,,
2012-06-21,,6,0.03,,24,3.86,,,,0.63,24.63,4.85,,2012,12.8,,,,
2012-06-22,,6,,,,3.86,,,,,,,,2012,14.25,,,,
2012-06-23,,6,,,,3.86,,,,,,,,2012,14.11,,,,
2012-06-24,,6,0.04,,24,3.86,,,,0.07,24.07,4.37,,2012,13.53,,,,
2012-07-11,4.7,,0.02,0.002,26,,0.088,26.09,4.6,0.35,26.35,4.7,1,,11.33,7.3,16.88,24.55,
2012-07-17,4.6,,0.02,0.002,27,,0.23,27.23,5,0.94,27.94,5,1,,11.85,7.3,18.49,23.2,
2012-08-05,4.9,,0.033,0.011,33,,0.07,33.08,5.4,0.98,33.99,5.5,1,,11.48,7.4,18.2,24.6,
2012-08-15,4.9,,0.032,0.011,32,,0.34,32.35,5.5,0.33,32.34,5.6,1,,11.6,7.35,23.6,24.8,
2012-09-12,4.2,,0.039,0.011,29,,0.44,29.45,4.2,1.1,30.11,4.3,1,,11.51,7.25,19.2,24.65,
2012-09-24,4,,0.049,0.014,30,,0.11,30.12,4.2,0.21,30.22,4.2,1,,12.42,7.25,18.391,24.3,
2012-10-07,4.4,,0.024,0.013,29,,0.14,29.15,4.45,0.15,29.16,4.49,1,,13.05,7.35,21.81,24.15,
2012-10-17,4,,0.02,0.012,31,,0.07,31.08,3.68,0.07,31.08,3.72,1,,12.447,7.3,12.8,24.45,
2012-10-22,4.1,,0.029,0.011,32,,0.15,32.16,3.64,0.32,32.33,3.71,1,,15.09,7.25,23.04,22.7,
2012-11-12,2.9,,0.02,0.016,31,,0.077,31.09,2.67,0.18,31.2,2.76,1,,12.32,7.15,20.19,21.55,
2012-11-19,3.7,,0.05,0.006,26,,0.12,26.13,3.71,0.47,26.48,3.85,1,,14.24,7.25,22.32,19.85,
2012-12-05,0.71,,0.03,0.002,12,,0.59,12.59,1.96,0.6,12.6,1.88,1,,22.92,7.35,36.27,20.65,
2012-12-11,3.2,,0.054,0.014,25,,0.09,25.1,3.38,0.45,25.46,3.42,1,,18.72,7.3,28.21,20.1,
2012-12-23,2.6,,0.02,0.009,16,,0.68,16.69,2.32,0.78,16.79,2.38,1,,23.8,7.55,36.21,17.85,
2013-01-02,2,,0.03,0.006,16,,0.79,16.8,2.02,0.94,16.95,2.08,1,,18.16,7.45,33.54,16.8,
2013-01-17,3.8,,0.03,0.008,23,,0.55,23.56,3.61,0.65,23.66,3.66,1,,15.336,7.45,22.36,18.15,
2013-02-07,3.3,,0.04,0.005,18,,1.1,19.11,2.45,1,19.01,2.88,1,,14.16,7.5,21.07,18.7,
2013-02-12,3.9,,0.02,0.006,19,,0.71,19.72,3.49,1,20.01,3.53,1,,14.074,7.5,26.54,19,
2013-03-06,3.6,,0.06,0.005,19,,1.1,20.11,3.4,1,20.01,3.7,1.3,,13.608,7.5,18.74,19.2,
2013-03-20,3.8,,0.02,0.007,22,,0.52,22.53,4,0.46,22.47,4.1,1,,10.88,7.5,28.98,20.35,
2013-04-02,4,,0.02,0.011,22,,0.49,22.5,4.4,0.77,22.78,4.4,1.3,,15.212,7.35,22.577,20.85,
2013-04-08,4.3,,0.03,0.01,23,,0.51,23.52,3.18,0.48,23.49,3.19,1,,15.662,7.4,22.83,20.4,
2013-05-08,5,,0.02,0.015,29,,0.2,29.22,3.9,0.15,29.17,4.8,1,,12.633,7.35,19.02,22.45,
2013-05-14,3.9,,0.02,0.011,35,,0.07,35.08,4.3,0.59,35.6,4.4,1,,9.987,7.45,18.323,23,
2013-06-05,4.9,,0.02,0.013,33,,0.14,33.15,4.71,0.18,33.19,4.98,1,,9.001,7.35,18.35,22.85,
2013-06-11,4.8,,0.02,0.012,36,,0.14,36.15,4.73,0.53,36.54,4.73,1,,9.29,7.2,15.76,23.5,
2013-07-02,5.1,,0.02,0.014,35,,0.07,35.08,5.17,0.11,35.12,5.18,1,,9.97,7.25,18.5,23.55,
2013-07-10,4.3,,0.02,0.018,31,,0.07,31.09,4.38,0.22,31.24,4.51,1,,10.85,7.25,20.96,24.85,
2013-08-14,4.8,,0.02,0.014,35,,0.44,35.45,4.99,0.45,35.46,4.96,1,,10.72,7.3,21.34,24.15,
2013-08-27,4.9,,0.03,0.012,30,,0.18,30.19,4.93,0.26,30.27,5.94,1,,9.44,7.2,15.86,24.9,
2013-09-03,5,,0.04,0.023,39.6,,0.07,39.69,4.99,0.088,39.71,6.9,1,,11.49,7.2,20.21,25,
2013-09-17,4.9,,0.03,0.018,46.2,,0.13,46.35,4.9,1.1,47.32,5.09,1,,9.64,7.35,18.88,25.5,
2013-10-09,4.5,,0.03,0.012,41.1,,0.18,41.29,4.7,0.087,41.2,4.76,1,,11.704,7.2,19.717,24,
2013-10-16,4.8,,0.03,,42.4,,0.35,42.75,4.08,0.4,42.8,4.17,1,,10.425,7.15,20.696,24,
2013-11-06,4.6,,0.03,0.011,44.6,,0.18,44.79,4.05,0.2,44.81,3.98,1,,11.007,7.15,16.632,22.5,
2013-11-21,4.4,,0.04,0.009,34.8,,0.26,35.1,4.54,0.83,35.6,4.6,1,,13.891,7.3,21.119,22,
2013-11-26,4.2,,0.03,0.007,34,,0.33,34.3,4,0.34,34.3,4.4,1,,10.113,7.3,18.073,21.5,
2013-12-04,4.4,,0.02,0.008,35,,0.22,35.2,4.4,0.79,35.8,4.8,1,,12.708,7.3,22.324,20.5,
2013-12-10,4,,0.02,0.007,35,,0.07,35.08,4.5,0.07,35.08,4.4,1,,12.75,7.25,17.474,19,
2014-01-08,4.6,,0.02,0.009,33,,0.09,33.1,4.7,0.07,33.08,4.7,1,,11.777,7.4,21.504,19.5,
2014-01-28,4.9,,0.02,0.01,39,,0.2,39.21,5.3,0.18,39.19,5.6,1,,8.73,7.25,14.738,19.5,
2014-02-04,4.5,,0.02,0.01,39,,0.4,39.41,4.9,0.22,39.23,4.9,1,,8.372,7.25,19.223,19.5,
2014-02-09,2.2,,0.06,0.009,22,,0.07,7.3,2.4,0.35,7.1,2.5,1,,26.827,7.2,34.276,17.5,
2014-02-18,3.3,,0.08,0.014,24,,0.44,24.45,3.3,0.07,24.08,3.4,1,,13.167,7.25,21.112,19,
2014-03-03,2.4,,0.02,0.005,20,,0.07,20.08,2.3,1.3,21.31,2.4,1,,19.328,7.25,29.14,19.5,
2014-03-11,3.2,,0.07,0.01,23,,0.22,23.23,3.1,0.07,23.08,3.3,1,,16.29,7.3,28.9144,20.5,
2014-04-02,3,,0.05,0.005,24,,0.07,24.075,2.9,0.35,24.355,3.2,1,,21.498,7.2,19.082,20.5,
2014-04-09,3.2,,0.05,0.007,26,,0.07,26.077,3.2,0.07,26.077,3.3,1,,17.074,7.25,23.0645,21.95,
2014-04-15,3.6,,0.02,0.008,23,,0.07,23.078,3.8,0.07,23.078,3.8,1,,15.615,7.35,24.223,22.45,
2014-05-06,4.2,,0.04,0.008,26,,0.31,26.318,4.4,0.62,26.628,4.3,1,,11.975,7.3,19.238,22.45,
2014-05-13,4.2,,0.04,0.01,26,,0.07,26.08,4.3,0.35,26.36,4.4,1,,11.205,7.15,17.596,24.2,
2014-06-03,4.9,,0.02,0.006,31,,0.25,31.256,4.9,0.46,31.466,5.2,1,,10.964,7.25,18.423,23.9,
2014-06-11,4.5,,0.03,0.009,24,,0.4,24.409,4.3,0.26,24.269,4.3,1,,10.01,7.25,18.206,24.55,
2014-07-03,,,0.04,,,,,,,,25.4,6,,,9.438,,,,
2014-07-07,,,0.02,,,,,,,,27.4,4.8,,,9.515,,,,
2014-07-15,,,0.03,,,,,,,,23,4.8,,,7.76,,,,
2014-07-22,,,0.03,,,,,,,,26.22,4.9,,,9.8,,,,
2014-08-07,4.4,,0.03,,27,,,,,0.07,27,4.7,,,10.989,,,,
2014-08-11,,,0.03,,28,,,,,0.13,28,4.5,,,9.71,,,,
2014-08-19,4.3,,0.05,,28,,,,,0.07,28,4.5,,,9.357,,,,
2014-08-26,,,0.02,,26,,,,,0.07,26,4.5,,,7.69,,,,
2014-09-02,,,0.04,,26,,,,,0,26.1,4.6,,,8.815,,,,
2014-09-09,4.6,,0.04,,25,,,,,1.1,26.1,4.5,,,8.495,,,,
2014-09-16,5,,0.06,,28,,,,,0.18,28.2,5,,,7.236,,,,
2014-09-22,,,0.02,,23,,,,,0.13,23.1,4.8,,,1.949,,,,
2014-10-07,4.6,,0.02,,25,,,,,0.4,25.4,4.5,,,9.417,,,,
2014-10-14,,,0.02,,27,,,,,0,27.1,5.2,,,10.608,,,,
2014-10-21,4.9,,0.08,,27,,,,,0.22,27.2,5,,,11.622,,,,
2014-10-28,,,0.06,,26,,,,,0.18,26.2,4.9,,,10.122,,,,
2014-11-04,,,0.03,,28,,,,,0.31,28.3,4.2,,,12.163,,,,
